City,Country,Latitude,Longitude,Distance
Irbid,Jordan,32.5556,35.85,0
Haora,India,22.59,88.31,0
Cologne,Germany,50.9422,6.9578,0
Krasnoyarsk,Russia,56.0167,92.8667,0
Yicheng,China,31.3697,119.8239,0
Mizhou,China,36,119.4167,0
Nashville,United States,36.1715,-86.7843,0
Yerevan,Armenia,40.1814,44.5144,0
Ranchi,India,23.3556,85.3347,0
Nur-Sultan,Kazakhstan,51.1333,71.4333,0
Nouakchott,Mauritania,18.0783,-15.9744,0
Vereeniging,South Africa,-26.6736,27.9319,0
Richmond,United States,37.5295,-77.4756,0
Sao Luis,Brazil,-2.53,-44.3028,0
San Pedro Sula,Honduras,15.5,-88.0333,0
Taixing,China,32.1724,120.0142,0
Memphis,United States,35.1046,-89.9773,0
Goyang,"Korea, South",37.6564,126.835,0
Bezwada,India,16.5167,80.6167,0
Edmonton,Canada,53.5344,-113.4903,0
Xishan,China,27.6609,113.4946,0
Barquisimeto,Venezuela,10.0678,-69.3467,0
Sendai,Japan,38.2683,140.8694,0
Voronezh,Russia,51.6717,39.2106,0
Perm,Russia,58.0139,56.2489,0
Changwon,"Korea, South",35.2281,128.6811,0
Zhongwei,China,37.5139,105.1884,0
Shouguang,China,36.8833,118.7333,0
Bogor,Indonesia,-6.6,106.8,0
Raleigh,United States,35.8325,-78.6435,0
Cartagena,Colombia,10.4236,-75.5253,0
Chandigarh,India,30.7353,76.7911,0
Bishkek,Kyrgyzstan,42.8667,74.5667,0
Amsterdam,Netherlands,52.35,4.9166,0
Matola,Mozambique,-25.9667,32.4667,0
Ogbomoso,Nigeria,8.1333,4.25,0
Ashgabat,Turkmenistan,37.95,58.3833,0
E'zhou,China,30.3972,114.8842,0
Maceio,Brazil,-9.6658,-35.735,0
Niamey,Niger,13.5086,2.1111,0
Managua,Nicaragua,12.15,-86.2667,0
Patam,Indonesia,1.0678,104.0167,0
Tekirdag,Turkey,40.9833,27.5167,0
Linhai,China,28.8523,121.1409,0
Shubra al Khaymah,Egypt,30.1286,31.2422,0
Monrovia,Liberia,6.3106,-10.8047,0
Wafangdian,China,39.6271,121.9972,0
Zhongxiang,China,31.169,112.5853,0
Shymkent,Kazakhstan,42.3,69.6,0
New Orleans,United States,30.0687,-89.9288,0
Volgograd,Russia,48.7,44.4833,0
Port-au-Prince,Haiti,18.5425,-72.3386,0
Mysore,India,12.3086,76.6531,0
Odesa,Ukraine,46.4775,30.7326,0
Kathmandu,Nepal,27.7167,85.3667,0
Raipur,India,21.2379,81.6337,0
Nice,France,43.7034,7.2663,0
Arequipa,Peru,-16.3988,-71.5369,0
Port Harcourt,Nigeria,4.75,7,0
Rotterdam,Netherlands,51.92,4.48,0
Louisville,United States,38.1663,-85.6485,0
Zaoyang,China,32.1287,112.7581,0
Shuizhai,China,33.4433,114.8994,0
Kota,India,25.18,75.83,0
Abu Dhabi,United Arab Emirates,24.4781,54.3686,0
Stockholm,Sweden,59.3294,18.0686,0
Ottawa,Canada,45.4247,-75.695,0
Asmara,Eritrea,15.3333,38.9167,0
Freetown,Sierra Leone,8.4833,-13.2331,0
Jerusalem,Israel,31.7833,35.2167,0
Panama City,Panama,9,-79.5,0
Lome,Togo,6.1319,1.2228,0
Libreville,Gabon,0.3901,9.4544,0
Zagreb,Croatia,45.8,15.95,0
Dushanbe,Tajikistan,38.5731,68.7864,0
Lilongwe,Malawi,-13.9833,33.7833,0
Cotonou,Benin,6.4,2.52,0
Vientiane,Laos,17.9667,102.6,0
Colombo,Sri Lanka,6.9167,79.8333,0
Kigali,Rwanda,-1.9536,30.0606,0
Pretoria,South Africa,-25.7464,28.1881,0
Bangui,Central African Republic,4.3732,18.5628,0
Winnipeg,Canada,49.8844,-97.1464,0
Quebec City,Canada,46.8139,-71.2081,0
Riga,Latvia,56.9475,24.1069,0
Oslo,Norway,59.9111,10.7528,0
Chisinau,Moldova,47.0056,28.8575,0
Athens,Greece,37.9794,23.7161,0
Bujumbura,Burundi,-3.3825,29.3611,0
Helsinki,Finland,60.1756,24.9342,0
Skopje,Macedonia,41.9833,21.4333,0
Kuwait City,Kuwait,29.375,47.98,0
Kingston,Jamaica,17.9714,-76.7931,0
Vilnius,Lithuania,54.6833,25.2833,0
San Salvador,El Salvador,13.6989,-89.1914,0
Djibouti,Djibouti,11.595,43.1481,0
Lisbon,Portugal,38.7452,-9.1604,0
Kitchener,Canada,43.4186,-80.4728,0
Tallinn,Estonia,59.4372,24.745,0
Cape Town,South Africa,-33.925,18.425,0
Bratislava,Slovakia,48.1447,17.1128,0
Tirana,Albania,41.33,19.82,0
Canberra,Australia,-35.2931,149.1269,0
Wellington,New Zealand,-41.2889,174.7772,0
Beirut,Lebanon,33.8869,35.5131,0
Dodoma,Tanzania,-6.25,35.75,0
Halifax,Canada,44.6475,-63.5906,0
Bissau,Guinea-Bissau,11.8592,-15.5956,0
Juba,South Sudan,4.85,31.6,0
Port Moresby,Papua New Guinea,-9.4789,147.1494,0
Yamoussoukro,Côte D’Ivoire,6.8161,-5.2742,0
Victoria,Canada,48.4283,-123.3647,0
Maseru,Lesotho,-29.31,27.48,0
Nicosia,Cyprus,35.1725,33.365,0
Windhoek,Namibia,-22.57,17.0836,0
Porto-Novo,Benin,6.4833,2.6167,0
Sucre,Bolivia,-19.0431,-65.2592,0
San Jose,Costa Rica,9.9333,-84.0833,0
Ljubljana,Slovenia,46.05,14.5167,0
Sarajevo,Bosnia And Herzegovina,43.8667,18.4167,0
Nassau,"Bahamas, The",25.0667,-77.3333,0
Bloemfontein,South Africa,-29.1,26.2167,0
Gaborone,Botswana,-24.6569,25.9086,0
Paramaribo,Suriname,5.8667,-55.1667,0
Dili,Timor-Leste,-8.5586,125.5736,0
Pristina,Kosovo,42.6667,21.1667,0
Georgetown,Guyana,6.7833,-58.1667,0
Malabo,Equatorial Guinea,3.7521,8.7737,0
Brussels,Belgium,50.8467,4.3517,0
Male,Maldives,4.175,73.5083,0
Podgorica,Montenegro,42.4397,19.2661,0
Manama,Bahrain,26.2167,50.5831,0
Port Louis,Mauritius,-20.1667,57.5,0
New Delhi,India,28.7,77.2,0
Bern,Switzerland,46.948,7.4474,0
Reykjavik,Iceland,64.1475,-21.935,0
Praia,Cabo Verde,14.9177,-23.5092,0
Luxembourg,Luxembourg,49.6106,6.1328,0
Sri Jayewardenepura Kotte,Sri Lanka,6.9,79.9164,0
Bridgetown,Barbados,13.0975,-59.6167,0
Moroni,Comoros,-11.7036,43.2536,0
Thimphu,Bhutan,27.4833,89.6333,0
Mbabane,Swaziland,-26.3167,31.1333,0
Honiara,Solomon Islands,-9.4333,159.95,0
Suva,Fiji,-18.1333,178.4333,0
Castries,Saint Lucia,14.0167,-60.9833,0
Sao Tome,Sao Tome And Principe,0.3333,6.7333,0
Port-Vila,Vanuatu,-17.75,168.3,0
Bandar Seri Begawan,Brunei,4.9167,114.9167,0
Monaco,Monaco,43.7396,7.4069,0
Gitega,Burundi,-3.4264,29.9306,0
Port of Spain,Trinidad And Tobago,10.6667,-61.5167,0
Apia,Samoa,-13.8333,-171.8333,0
Vaduz,Liechtenstein,47.1415,9.5215,0
Banjul,"Gambia, The",13.4531,-16.5775,0
Tarawa,Kiribati,1.3382,173.0176,0
Victoria,Seychelles,-4.6236,55.4544,0
Majuro,Marshall Islands,7.1167,171.3667,0
Kingstown,Saint Vincent And The Grenadines,13.1667,-61.2333,0
Nuku`alofa,Tonga,-21.1347,-175.2083,0
Saint John's,Antigua And Barbuda,17.1211,-61.8447,0
Andorra la Vella,Andorra,42.5,1.5,0
Belmopan,Belize,17.25,-88.7675,0
Roseau,Dominica,15.3,-61.3833,0
Basseterre,Saint Kitts And Nevis,17.2983,-62.7342,0
Pago Pago,American Samoa,-14.274,-170.7046,0
Valletta,Malta,35.8978,14.5125,0
Palikir,"Micronesia, Federated States Of",6.9178,158.185,0
Funafuti,Tuvalu,-8.5167,179.2167,0
Lobamba,Swaziland,-26.4167,31.1667,0
Saint George's,Grenada,12.0444,-61.7417,0
San Marino,San Marino,43.932,12.4484,0
Al Quds,West Bank,31.7764,35.2269,0
Capitol Hill,Northern Mariana Islands,15.2137,145.7546,0
Hagta,Guam,13.4745,144.7504,0
Ngerulmud,Palau,7.5006,134.6242,0
Bareilly,India,28.364,79.415,0
Quang Ha,Vietnam,16.06,108.25,0
Kitaku,Japan,33.8704,130.82,0
Jodhpur,India,26.2918,73.0168,0
Xingcheng,China,24.1681,115.6669,0
Dongtai,China,32.8534,120.3037,0
Joinvile,Brazil,-26.32,-48.8399,0
Yingcheng,China,24.1876,113.4042,0
Dnipro,Ukraine,48.45,34.9833,0
Glasgow,United Kingdom,55.8609,-4.2514,0
Chiba,Japan,35.6,140.1,0
Danyang,China,31.9948,119.575,0
Natal,Brazil,-6.9838,-60.2699,0
Naples,Italy,40.8333,14.25,0
Zhaodong,China,46.0635,125.9773,0
Xibeijie,China,39.737,98.5049,0
Kirkuk,Iraq,35.4667,44.4,0
Huilong,China,31.8131,121.6574,0
Tongjin,"Korea, South",37.2361,127.2011,0
Oklahoma City,United States,35.4676,-97.5136,0
Toulouse,France,43.6045,1.444,0
Denizli,Turkey,37.7731,29.0878,0
Dispur,India,26.15,91.77,0
Coimbatore,India,11,76.9667,0
Luocheng,China,22.7645,111.5745,0
Guwahati,India,26.1667,91.7667,0
Shima,China,24.4475,117.8118,0
Songnam,"Korea, South",37.4386,127.1378,0
Solapur,India,17.6833,75.9167,0
Tangier,Morocco,35.7847,-5.8125,0
Anqiu,China,36.3619,119.1072,0
Feicheng,China,36.186,116.772,0
Taishan,China,22.2486,112.785,0
Meishan,China,34.1736,112.839,0
Kisangani,Congo (Kinshasa),0.5153,25.1911,0
Khartoum North,Sudan,15.6333,32.6333,0
Aguascalientes,Mexico,21.876,-102.296,0
Marrakech,Morocco,31.6295,-7.9811,0
Nada,China,19.5,109.5833,0
Donetsk,Ukraine,48.0089,37.8042,0
Taihecun,China,45.768,131.0063,0
Wuchuan,China,21.4571,110.7659,0
Trujillo,Peru,-8.1119,-79.0289,0
Cebu City,Philippines,10.3,123.9,0
Taihe,China,30.8706,105.3784,0
Olinda,Brazil,-8,-34.85,0
Bridgeport,United States,41.1918,-73.1953,0
Trichinopoly,India,10.8269,78.6928,0
Xin'an,China,34.3662,118.3369,0
Padang,Indonesia,-0.9556,100.3606,0
Qingzhou,China,36.6967,118.4797,0
Buffalo,United States,42.9016,-78.8487,0
Xinyi,China,22.3559,110.9369,0
Lichuan,China,30.2965,108.9378,0
Daye,China,30.1003,114.9699,0
Fort Worth,United States,32.7811,-97.3473,0
Zhuanghe,China,39.6896,122.9664,0
Hartford,United States,41.7661,-72.6834,0
Ad Dammam,Saudi Arabia,26.4333,50.1,0
Bucheon,"Korea, South",37.4989,126.7831,0
Lhasa,China,29.65,91.1,0
Homs,Syria,34.7333,36.7167,0
Jiaozhou,China,36.2481,119.9625,0
Merida,Mexico,20.97,-89.62,0
Dengtalu,China,36.08,114.35,0
Zaria,Nigeria,11.0667,7.7,0
Hubli,India,15.36,75.125,0
Abeokuta,Nigeria,7.15,3.35,0
Tucson,United States,32.1545,-110.8782,0
Krasnodar,Russia,45.0333,38.9833,0
Natal,Brazil,-5.795,-35.2089,0
Novo Hamburgo,Brazil,-29.7096,-51.14,0
Chihuahua,Mexico,28.6353,-106.0889,0
Klang,Malaysia,3.0333,101.45,0
Turin,Italy,45.0667,7.7,0
Jos,Nigeria,9.9333,8.8833,0
Laiyang,China,36.9758,120.7136,0
Jalandhar,India,31.3256,75.5792,0
Campo Grande,Brazil,-20.4686,-54.6222,0
Sale,Morocco,34.05,-6.8167,0
Barinas,Venezuela,8.6333,-70.2167,0
Marseille,France,43.2964,5.37,0
Kaifeng Chengguanzhen,China,34.85,114.35,0
Eskisehir,Turkey,39.7767,30.5206,0
Gaomi,China,36.3833,119.75,0
Ipoh,Malaysia,4.6,101.07,0
Hai'an,China,32.532,120.4604,0
Liverpool,United Kingdom,53.4,-2.9833,0
Zamboanga City,Philippines,6.9167,122.0833,0
Oran,Algeria,35.6969,-0.6331,0
Southampton,United Kingdom,50.9,-1.4,0
Weichanglu,China,37.1792,119.9333,0
Pekanbaru,Indonesia,0.5333,101.45,0
Portsmouth,United Kingdom,50.8058,-1.0872,0
Leping,China,28.9632,117.1203,0
Erbil,Iraq,36.1911,44.0094,0
Kermanshah,Iran,34.3167,47.0686,0
Hailun,China,47.4585,126.9632,0
Yangchun,China,22.1667,111.7833,0
Macheng,China,31.1817,115.0189,0
Ilorin,Nigeria,8.5,4.55,0
Teresina,Brazil,-5.0949,-42.8042,0
Omaha,United States,41.2627,-96.0522,0
Yuci,China,37.6804,112.73,0
Saratov,Russia,51.5333,46,0
Iguacu,Brazil,-22.74,-43.47,0
El Paso,United States,31.8479,-106.4309,0
Denpasar,Indonesia,-8.6667,115.2167,0
Dehui,China,44.5323,125.6965,0
Naucalpan de Juarez,Mexico,19.4753,-99.2378,0
Bhubaneshwar,India,20.2644,85.8281,0
Tongchuan,China,34.9057,108.9422,0
Cheongju,"Korea, South",36.6372,127.4897,0
Warri,Nigeria,5.5167,5.75,0
Pointe-Noire,Congo (Brazzaville),-4.7889,11.8653,0
Rongjiawan,China,29.3801,113.1,0
San Luis Potosi,Mexico,22.1511,-100.9761,0
Butterworth,Malaysia,5.3942,100.3664,0
Bhayandar,India,19.3,72.85,0
Renqiu,China,38.7094,116.1008,0
Toluca,Mexico,19.2925,-99.6569,0
Honolulu,United States,21.3294,-157.846,0
Queretaro,Mexico,20.5875,-100.3928,0
Xindi,China,29.8182,113.4653,0
Wu'an,China,36.6941,114.1847,0
Sao Bernardo do Campo,Brazil,-23.6939,-46.565,0
Hermosillo,Mexico,29.0989,-110.9542,0
Wutong,China,30.6326,120.5474,0
Taguig City,Philippines,14.5167,121.05,0
Saltillo,Mexico,25.4333,-101,0
Gaoyou,China,32.7847,119.4432,0
Hejian,China,38.4451,116.0897,0
Yiyang,China,26.4103,112.3913,0
Puxi,China,35.2125,114.735,0
Zijinglu,China,34.7513,112.9854,0
Xiashi,China,30.5333,120.6833,0
Trabzon,Turkey,41.005,39.7225,0
Joao Pessoa,Brazil,-7.0833,-34.8333,0
Dongyang,China,29.2785,120.2282,0
McAllen,United States,26.2273,-98.2471,0
Valencia,Spain,39.4667,-0.375,0
Qingping,China,34.538,113.3796,0
Niigata,Japan,37.9161,139.0364,0
Hamamatsu,Japan,34.7167,137.7333,0
Morelia,Mexico,19.7683,-101.1894,0
Pasig City,Philippines,14.575,121.0833,0
Moradabad,India,28.8418,78.7568,0
Culiacan,Mexico,24.8069,-107.3939,0
Xiangxiang,China,27.7389,112.5223,0
Malang,Indonesia,-7.98,112.62,0
Xingyi,China,25.091,104.9011,0
Chaohucun,China,31.6783,117.7353,0
Fuyang,China,30.0533,119.9519,0
Antipolo,Philippines,14.5842,121.1763,0
Nottingham,United Kingdom,52.95,-1.15,0
Cencheng,China,22.9297,111.0186,0
Krakow,Poland,50.0614,19.9372,0
Hempstead,United States,40.6629,-73.6089,0
Erzurum,Turkey,39.9097,41.2756,0
Al `Ayn,United Arab Emirates,24.2075,55.7447,0
Songzi,China,30.1772,111.7732,0
Laixi,China,36.8667,120.5333,0
Zhongba,China,31.7761,104.7406,0
Qingnian,China,36.8494,115.7061,0
Albuquerque,United States,35.1053,-106.6464,0
Kaduna,Nigeria,10.5231,7.4403,0
Tlalnepantla,Mexico,19.5367,-99.1947,0
Xinhualu,China,34.3962,113.7249,0
Guangshui,China,31.6189,113.8229,0
Frankfurt,Germany,50.1136,8.6797,0
Samarinda,Indonesia,-0.5022,117.1536,0
Changhua,Taiwan,24.0667,120.5333,0
Pietermaritzburg,South Africa,-29.5833,30.4167,0
Hungnam,"Korea, North",39.8231,127.6232,0
Kolhapur,India,16.7,74.2333,0
Ciudad Guayana,Venezuela,8.3596,-62.6517,0
Cucuta,Colombia,7.9075,-72.5047,0
Licheng,China,31.4174,119.4786,0
Thiruvananthapuram,India,8.5,76.8997,0
Tyumen,Russia,57.15,65.5333,0
San Cristobal,Venezuela,7.7682,-72.2322,0
Zaporizhzhia,Ukraine,47.8378,35.1383,0
Cancun,Mexico,21.1606,-86.8475,0
Kumamoto,Japan,32.8031,130.7078,0
Chengguan,China,35.4599,113.7975,0
Nehe,China,48.48,124.8738,0
Sokoto,Nigeria,13.0622,5.2339,0
Birmingham,United States,33.5277,-86.7987,0
Zunhua,China,40.1881,117.9593,0
Orumiyeh,Iran,37.55,45.1,0
Oyo,Nigeria,7.8333,3.9333,0
Wugang,China,26.7345,110.6293,0
Shuangqiao,China,35.0833,112.5833,0
Rennes,France,48.1147,-1.6794,0
Sizhan,China,39.0099,106.3694,0
Langzhong,China,31.5833,105.972,0
Bristol,United Kingdom,51.45,-2.5833,0
Qian'an,China,40.0059,118.6973,0
Lviv,Ukraine,49.8419,24.0315,0
Zouping,China,36.8625,117.7424,0
Bremen,Germany,53.1153,8.7975,0
Reynosa,Mexico,26.0922,-98.2778,0
An Najaf,Iraq,32.029,44.3396,0
Sagamihara,Japan,35.5667,139.3667,0
Guli,China,28.9008,120.0284,0
Sarasota,United States,27.3386,-82.5431,0
Okayama,Japan,34.65,133.9167,0
Mississauga,Canada,43.6,-79.65,0
Lingbao Chengguanzhen,China,34.5221,110.8786,0
Anlu,China,31.2575,113.6783,0
Wusong,China,30.9333,117.7667,0
Dayton,United States,39.7797,-84.1998,0
Enugu,Nigeria,6.4403,7.4942,0
George Town,Malaysia,5.4145,100.3292,0
Jaboatao,Brazil,-8.1803,-35.0014,0
Santo Andre,Brazil,-23.6572,-46.5333,0
Xichang,China,27.8983,102.2706,0
Soledad,Colombia,10.92,-74.77,0
Chengxiang,China,31.4515,121.1043,0
Tolyatti,Russia,53.5167,49.4167,0
Saharanpur,India,29.964,77.546,0
Warangal,India,17.9756,79.6011,0
Osasco,Brazil,-23.5328,-46.7919,0
Dashiqiao,China,40.6328,122.5021,0
Latakia,Syria,35.5236,35.7917,0
Rochester,United States,43.168,-77.6162,0
Fresno,United States,36.7831,-119.7941,0
Banjarmasin,Indonesia,-3.3333,114.5833,0
Salem,India,11.65,78.1667,0
Changsha,China,22.3762,112.6877,0
Grenoble,France,45.1715,5.7224,0
Shishi,China,24.7355,118.6434,0
Guadalupe,Mexico,25.6775,-100.2597,0
Aracaju,Brazil,-10.9111,-37.0717,0
Bauchi,Nigeria,10.3158,9.8442,0
Hamilton,Canada,43.2567,-79.8692,0
Lodz,Poland,51.7769,19.4547,0
Miluo Chengguanzhen,China,28.8049,113.0745,0
Gaizhou,China,40.4019,122.3499,0
Shizuoka,Japan,34.9756,138.3825,0
Malegaon,India,20.55,74.55,0
Karbala',Iraq,32.6167,44.0333,0
Leling,China,37.7333,117.2167,0
Sao Jose dos Campos,Brazil,-23.1789,-45.8869,0
Jianshe,China,34.2189,113.7693,0
Acapulco de Juarez,Mexico,16.8636,-99.8825,0
Sheffield,United Kingdom,53.3833,-1.4667,0
Jingcheng,China,32.0058,120.2547,0
City of Paranaque,Philippines,14.4667,121.0167,0
Kochi,India,9.9667,76.2833,0
Allentown,United States,40.5961,-75.4756,0
Bahawalpur,Pakistan,29.3956,71.6722,0
Tasikmalaya,Indonesia,-7.3333,108.2,0
Macau,Macau,22.203,113.545,0
Torreon,Mexico,25.5394,-103.4486,0
Xinmin,China,41.9952,122.8224,0
Shanhu,China,29.5908,120.8176,0
Zhongshu,China,27.8116,106.4133,0
Xigaze,China,29.2649,88.8799,0
Gold Coast,Australia,-28.0167,153.4,0
Palermo,Italy,38.1157,13.3613,0
Cagayan de Oro,Philippines,8.4833,124.65,0
Gorakhpur,India,26.7611,83.3667,0
Pinghu,China,30.7005,121.0104,0
Guankou,China,30.9933,103.624,0
Tulsa,United States,36.1284,-95.9042,0
Yatou,China,37.1653,122.4867,0
Songyang,China,34.4161,113.0424,0
Cape Coral,United States,26.6446,-81.9956,0
Ch'ongjin,"Korea, North",41.8,129.7831,0
Sao Jose dos Pinhais,Brazil,-25.57,-49.18,0
Puyang Chengguanzhen,China,35.7004,114.98,0
Qionghu,China,28.8417,112.3595,0
Yanshi Chengguanzhen,China,34.723,112.7796,0
Ribeirao Preto,Brazil,-21.1783,-47.8067,0
Dasmarinas,Philippines,14.3294,120.9367,0
Huambo,Angola,-12.7667,15.7333,0
Wenchang,China,31.054,116.9507,0
Shulan,China,44.4167,126.95,0
Catia La Mar,Venezuela,10.6,-67.0333,0
Bouake,Côte D’Ivoire,7.6833,-5.0331,0
As Sulaymaniyah,Iraq,35.55,45.4333,0
Hwasu-dong,"Korea, South",37.2,126.7667,0
Jeonju,"Korea, South",35.8219,127.1489,0
Durango,Mexico,24.0167,-104.6667,0
Shimoga,India,13.9304,75.56,0
Ansan,"Korea, South",37.3236,126.8219,0
Bulawayo,Zimbabwe,-20.1667,28.5667,0
Xiping,China,25.6005,103.8166,0
Sanhe,China,39.9808,117.0701,0
Guntur,India,16.3,80.45,0
Dali,China,25.7003,100.1564,0
Concord,United States,37.9722,-122.0016,0
Tiruppur,India,11.1075,77.3398,0
Ch'onan,"Korea, South",36.8064,127.1522,0
Zaragoza,Spain,41.6483,-0.883,0
Izhevsk,Russia,56.85,53.2167,0
Guixi,China,28.2861,117.2083,0
Honcho,Japan,35.6947,139.9825,0
Sorocaba,Brazil,-23.5019,-47.4578,0
Villahermosa,Mexico,17.9892,-92.9281,0
Petaling Jaya,Malaysia,3.1073,101.6067,0
Wuxue,China,29.8518,115.5539,0
Utrecht,Netherlands,52.1003,5.12,0
Kikwit,Congo (Kinshasa),-5.0333,18.8167,0
Colorado Springs,United States,38.8674,-104.7606,0
Valenzuela,Philippines,14.7,120.9833,0
Gaobeidian,China,39.3257,115.8678,0
Qufu,China,35.6,116.9833,0
Ruiming,China,25.8833,116.0333,0
Wroclaw,Poland,51.1077,17.0353,0
Rasht,Iran,37.2833,49.6,0
Nantes,France,47.2181,-1.5528,0
Stuttgart,Germany,48.7761,9.1775,0
Al Hufuf,Saudi Arabia,25.3608,49.5997,0
Xinshi,China,31.0236,113.1079,0
Cochabamba,Bolivia,-17.3935,-66.157,0
Barnaul,Russia,53.3567,83.7872,0
Tripoli,Lebanon,34.4333,35.8333,0
Jin'e,China,29.3395,105.2868,0
Benghazi,Libya,32.1167,20.0667,0
Kryvyy Rih,Ukraine,47.9086,33.3433,0
Yanggok,"Korea, South",37.6367,127.2142,0
Changping,China,40.2248,116.1944,0
Raurkela,India,22.2492,84.8828,0
Halwan,Egypt,29.8419,31.3342,0
Charleston,United States,32.8153,-79.9628,0
Chimalhuacan,Mexico,19.4167,-98.9,0
Xinxing,China,39.8734,124.1453,0
Suohe,China,34.7879,113.392,0
Mangalore,India,12.8703,74.8806,0
Zhuangyuan,China,37.3,120.8333,0
Ulyanovsk,Russia,54.3167,48.3667,0
Irkutsk,Russia,52.2833,104.3,0
Nanded,India,19.15,77.3333,0
Bacoor,Philippines,14.4624,120.9645,0
Pontianak,Indonesia,-0.0206,109.3414,0
Bazhou,China,39.1235,116.386,0
Springfield,United States,42.1155,-72.5395,0
Turpan,China,42.95,89.1822,0
Dusseldorf,Germany,51.2311,6.7724,0
Xingtai,China,37.0659,114.4753,0
Meihekou,China,42.5279,125.678,0
Jurong,China,31.9579,119.1595,0
Zhugang,China,28.1277,121.2288,0
Khabarovsk,Russia,48.4833,135.0667,0
Xinji,China,37.9423,115.2118,0
Hamhung,"Korea, North",39.9167,127.5333,0
Serang,Indonesia,-6.12,106.1503,0
Buraydah,Saudi Arabia,26.3333,43.9667,0
Ta`izz,Yemen,13.5789,44.0219,0
Montpellier,France,43.6119,3.8772,0
San Miguel de Tucuman,Argentina,-26.8167,-65.2167,0
Yaroslavl,Russia,57.6167,39.85,0
Zhangshu,China,28.0667,115.5375,0
Grand Rapids,United States,42.962,-85.6562,0
Vladivostok,Russia,43.1167,131.9,0
Kuantan,Malaysia,3.8167,103.3333,0
Cuttack,India,20.45,85.8667,0
Jambi,Indonesia,-1.59,103.61,0
Zhuozhou,China,39.4887,115.9918,0
Uberlandia,Brazil,-18.9189,-48.2769,0
Gothenburg,Sweden,57.6717,11.981,0
Tianchang,China,32.6853,119.0041,0
Canoas,Brazil,-29.92,-51.18,0
Sargodha,Pakistan,32.0836,72.6711,0
Las Pinas City,Philippines,14.45,120.9833,0
Cimahi,Indonesia,-6.8833,107.5333,0
Kawaguchi,Japan,35.8078,139.7242,0
Tuxtla,Mexico,16.7528,-93.1167,0
Balikpapan,Indonesia,-1.1489,116.9031,0
Qamdo,China,31.1375,97.1777,0
Durban,South Africa,-29.8583,31.025,0
Kagoshima,Japan,31.58,130.5281,0
General Santos,Philippines,6.1167,125.1667,0
Chanda,India,19.95,79.3,0
Al Hillah,Saudi Arabia,23.4895,46.7564,0
Makhachkala,Russia,42.9833,47.4833,0
Mar del Plata,Argentina,-38,-57.55,0
Brampton,Canada,43.6833,-79.7667,0
Luocheng,China,30.9793,104.28,0
Mission Viejo,United States,33.6095,-117.655,0
Dortmund,Germany,51.5139,7.4653,0
Chuxiong,China,25.0461,101.5436,0
Makati City,Philippines,14.55,121.0333,0
Albany,United States,42.6664,-73.7987,0
Shah Alam,Malaysia,3.0833,101.5333,0
Knoxville,United States,35.9692,-83.9496,0
Essen,Germany,51.4508,7.0131,0
Cuiaba,Brazil,-15.5958,-56.0969,0
Shangzhi,China,45.2116,127.962,0
Botou,China,38.06,116.56,0
Bucaramanga,Colombia,7.1186,-73.1161,0
Anyang,"Korea, South",37.3925,126.9269,0
Genoa,Italy,44.4072,8.934,0
Kuiju,China,36.8528,119.3904,0
Tlaquepaque,Mexico,20.6167,-103.3167,0
Hachioji,Japan,35.6667,139.3167,0
Dehra Dun,India,30.318,78.029,0
At Ta'if,Saudi Arabia,21.2667,40.4167,0
San Jose del Monte,Philippines,14.8139,121.0453,0
Bakersfield,United States,35.3529,-119.0359,0
Ogden,United States,41.2278,-111.9682,0
Xiulin,China,29.7211,112.4037,0
Fu'an,China,27.1,119.6333,0
Malaga,Spain,36.7167,-4.4167,0
Tomsk,Russia,56.4886,84.9522,0
Kerman,Iran,30.2833,57.0667,0
Kingston upon Hull,United Kingdom,53.7444,-0.3325,0
Al Mahallah al Kubra,Egypt,30.9667,31.1667,0
Luofeng,China,37.359,120.396,0
Lingyuan,China,41.2407,119.3957,0
Baton Rouge,United States,30.4418,-91.131,0
Pereira,Colombia,4.8104,-75.68,0
Ciudad Bolivar,Venezuela,8.1167,-63.55,0
Durgapur,India,23.55,87.32,0
Orenburg,Russia,51.7667,55.1,0
Shenzhou,China,38.0005,115.5541,0
Asansol,India,23.6833,86.9667,0
Bacolod,Philippines,10.6765,122.9509,0
Akron,United States,41.0798,-81.5219,0
New Haven,United States,41.3112,-72.9246,0
Zhenzhou,China,32.2739,119.1619,0
Surakarta,Indonesia,-7.5667,110.8167,0
Tlajomulco de Zuniga,Mexico,20.4736,-103.4431,0
Jieshou,China,33.2605,115.3618,0
Lanxi,China,29.2167,119.4722,0
Zahedan,Iran,29.4833,60.8667,0
Dangyang,China,30.8258,111.791,0
Columbia,United States,34.0376,-80.9037,0
Kemerovo,Russia,55.3333,86.0667,0
